morph_id,morph,position,in_cells,in_forms,language_id
monsangM60,n ɘ ⁵,post,1.pl.incl.fut.neg; 1.pl.incl.fut.neg; 1.pl.incl.3.sg.fut.neg; 1.pl.incl.3.sg.fut.neg; 1.pl.incl.3.pl.fut.neg; 1.pl.incl.3.pl.fut.neg; 1.pl.incl.3.pl.fut.neg; 1.pl.incl.3.pl.fut.neg; 2.sg.fut.neg; 2.sg.fut.neg; 2.sg.1.sg.fut.neg; 2.sg.1.pl.excl.fut.neg; 2.sg.3.sg.fut.neg; 2.sg.3.sg.fut.neg; 2.sg.3.pl.fut.neg; 2.sg.3.pl.fut.neg; 3.sg.fut.neg; 3.sg.fut.neg; 3.pl.fut.neg; 3.pl.fut.neg; 3.sg.1.sg.fut.neg; 3.sg.1.pl.excl.fut.neg; 3.sg.1.pl.incl.fut.neg; 3.sg.1.pl.excl.fut.neg; 3.pl.1.sg.fut.neg; 3.pl.1.pl.excl.fut.neg; 3.pl.1.pl.incl.fut.neg; 3.sg.2.sg.fut.neg; 3.sg.2.pl.fut.neg; 3.pl.2.sg.fut.neg; 3.pl.2.pl.fut.neg; 3.sg.3.sg.fut.neg; 3.sg.3.sg.fut.neg; 3.sg.3.pl.fut.neg; 3.sg.3.pl.fut.neg; 3.pl.3.sg.fut.neg; 3.pl.3.sg.fut.neg; 3.pl.3.pl.fut.neg; 3.pl.3.pl.fut.neg,monsang106; monsang108; monsang126; monsang128; monsang131; monsang132; monsang135; monsang136; monsang137; monsang138; monsang141; monsang142; monsang145; monsang146; monsang147; monsang148; monsang153; monsang154; monsang155; monsang156; monsang157; monsang158; monsang159; monsang160; monsang161; monsang162; monsang163; monsang164; monsang165; monsang166; monsang167; monsang168; monsang169; monsang170; monsang171; monsang172; monsang173; monsang174; monsang175,monsang
monsangM61,n ʉ ⁵,free,3.pl; 3.pl,monsang013; monsang016,monsang
monsangM62,n̩ ⁵,free,1.pl.incl; 3.pl,monsang007; monsang016,monsang
monsangM63,n̩ ⁵,pre,3.pl.3.sg.nfut.aff; 3.pl.3.pl.nfut.aff,monsang259; monsang263,monsang
monsangM64,r,post,1.pl.incl.fut.aff; 1.pl.incl.3.pl.fut.aff,monsang023; monsang060,monsang
monsangM65,t e ¹,post,1.sg.fut.aff; 1.sg.fut.aff; 1.pl.excl.fut.aff; 1.pl.excl.fut.aff; 1.pl.excl.fut.aff; 1.pl.excl.fut.aff; 1.sg.3.sg.fut.aff; 1.sg.3.sg.fut.aff; 1.sg.3.pl.fut.aff; 1.sg.3.pl.fut.aff; 1.sg.3.pl.fut.aff; 1.sg.3.pl.fut.aff; 1.pl.excl.3.sg.fut.aff; 1.pl.excl.3.sg.fut.aff; 1.pl.incl.3.sg.fut.aff; 1.pl.incl.3.sg.fut.aff; 1.pl.excl.3.pl.fut.aff; 1.pl.excl.3.pl.fut.aff; 1.pl.excl.3.pl.fut.aff; 1.pl.excl.3.pl.fut.aff; 1.pl.incl.3.pl.fut.aff; 1.pl.incl.3.pl.fut.aff; 1.pl.incl.3.pl.fut.aff; 2.sg.fut.aff; 2.pl.fut.aff; 2.pl.fut.aff; 2.sg.1.sg.fut.aff; 2.sg.1.pl.excl.fut.aff; 2.pl.1.sg.fut.aff; 2.pl.1.sg.fut.aff; 2.pl.1.pl.excl.fut.aff; 2.pl.1.pl.excl.fut.aff; 2.sg.3.sg.fut.aff; 2.sg.3.pl.fut.aff; 2.sg.3.pl.fut.aff; 2.pl.3.sg.fut.aff; 2.pl.3.sg.fut.aff; 2.pl.3.pl.fut.aff; 2.pl.3.pl.fut.aff; 2.pl.3.pl.fut.aff; 2.pl.3.pl.fut.aff; 3.sg.fut.aff; 3.sg.1.sg.fut.aff; 3.sg.1.pl.excl.fut.aff; 3.sg.1.pl.incl.fut.aff; 3.pl.1.sg.fut.aff; 3.pl.1.sg.fut.aff; 3.pl.1.pl.excl.fut.aff; 3.pl.1.pl.excl.fut.aff; 3.pl.1.pl.incl.fut.aff; 3.pl.1.pl.incl.fut.aff; 3.sg.2.sg.fut.aff; 3.sg.2.pl.fut.aff; 3.pl.2.sg.fut.aff; 3.pl.2.sg.fut.aff; 3.pl.2.pl.fut.aff; 3.pl.2.pl.fut.aff; 3.sg.3.sg.fut.aff; 3.sg.3.pl.fut.aff; 3.sg.3.pl.fut.aff; 3.pl.3.sg.fut.aff; 3.pl.3.sg.fut.aff; 3.pl.3.pl.fut.aff; 3.pl.3.pl.fut.aff,monsang017; monsang018; monsang019; monsang020; monsang021; monsang022; monsang044; monsang045; monsang046; monsang047; monsang048; monsang049; monsang050; monsang051; monsang052; monsang053; monsang054; monsang055; monsang056; monsang057; monsang058; monsang059; monsang060; monsang061; monsang062; monsang063; monsang064; monsang065; monsang066; monsang067; monsang068; monsang069; monsang070; monsang071; monsang072; monsang073; monsang074; monsang075; monsang076; monsang077; monsang078; monsang079; monsang081; monsang082; monsang083; monsang084; monsang085; monsang086; monsang087; monsang088; monsang089; monsang090; monsang091; monsang092; monsang093; monsang094; monsang095; monsang096; monsang097; monsang098; monsang099; monsang100; monsang101; monsang102,monsang
monsangM66,t e ⁵,post,1.pl.incl.fut.aff; 1.sg.2.sg.fut.aff; 1.sg.2.sg.fut.aff; 1.sg.2.pl.fut.aff; 1.sg.2.pl.fut.aff; 1.pl.excl.2.sg.fut.aff; 1.pl.excl.2.sg.fut.aff; 1.pl.excl.2.sg.fut.aff; 1.pl.excl.2.sg.fut.aff; 1.pl.excl.2.pl.fut.aff; 1.pl.excl.2.pl.fut.aff; 3.pl.fut.aff; 2.sg.fut.neg; 2.sg.fut.neg; 2.pl.fut.neg; 2.pl.fut.neg; 2.sg.1.sg.fut.neg; 2.sg.1.pl.excl.fut.neg; 2.pl.1.sg.fut.neg; 2.pl.1.pl.excl.fut.neg; 2.sg.3.sg.fut.neg; 2.sg.3.sg.fut.neg; 2.sg.3.pl.fut.neg; 2.sg.3.pl.fut.neg; 2.pl.3.sg.fut.neg; 2.pl.3.sg.fut.neg; 2.pl.3.pl.fut.neg; 2.pl.3.pl.fut.neg,monsang023; monsang025; monsang026; monsang029; monsang030; monsang035; monsang036; monsang037; monsang038; monsang042; monsang043; monsang080; monsang137; monsang138; monsang139; monsang140; monsang141; monsang142; monsang143; monsang144; monsang145; monsang146; monsang147; monsang148; monsang149; monsang150; monsang151; monsang152,monsang
monsangM67,tʃ,post,1.sg.2.pl.fut.aff; 1.sg.2.pl.fut.aff; 1.sg.2.pl.fut.aff; 1.sg.2.pl.fut.aff; 1.pl.excl.2.sg.fut.aff; 1.pl.excl.2.sg.fut.aff; 1.pl.excl.2.sg.fut.aff; 1.pl.excl.2.sg.fut.aff; 1.pl.excl.2.pl.fut.aff; 1.pl.excl.2.pl.fut.aff; 1.pl.excl.2.pl.fut.aff; 1.pl.excl.2.pl.fut.aff; 1.sg.2.pl.fut.neg; 1.sg.2.pl.fut.neg; 1.pl.excl.2.pl.fut.neg; 1.pl.excl.2.pl.fut.neg; 1.pl.excl.2.pl.fut.neg; 1.pl.excl.2.pl.fut.neg; 1.sg.2.pl.nfut.aff; 1.pl.excl.2.pl.nfut.aff; 1.pl.excl.2.pl.nfut.aff; 1.pl.excl.2.pl.nfut.aff; 2.pl.nfut.aff; 2.sg.1.pl.excl.nfut.aff; 2.sg.1.pl.excl.nfut.aff; 2.sg.1.pl.excl.nfut.aff; 2.pl.1.sg.nfut.aff; 2.pl.1.sg.nfut.aff; 2.pl.1.sg.nfut.aff; 2.pl.1.pl.excl.nfut.aff; 2.pl.1.pl.excl.nfut.aff; 2.pl.1.pl.excl.nfut.aff; 1.sg.2.pl.nfut.neg; 1.sg.2.pl.nfut.neg; 1.pl.excl.2.sg.nfut.neg; 1.pl.excl.2.sg.nfut.neg; 1.pl.excl.2.pl.nfut.neg; 1.pl.excl.2.pl.nfut.neg; 2.pl.nfut.neg; 2.pl.nfut.neg; 2.sg.1.pl.excl.nfut.neg; 2.pl.1.sg.nfut.neg; 2.pl.1.pl.excl.nfut.neg; 2.pl.3.sg.nfut.neg; 2.pl.3.sg.nfut.neg; 2.pl.3.pl.nfut.neg; 2.pl.3.pl.nfut.neg; 2.pl.3.pl.nfut.neg; 2.pl.3.pl.nfut.neg,monsang028; monsang029; monsang030; monsang031; monsang033; monsang034; monsang035; monsang036; monsang040; monsang041; monsang042; monsang043; monsang111; monsang113; monsang119; monsang120; monsang121; monsang122; monsang182; monsang186; monsang187; monsang188; monsang200; monsang204; monsang206; monsang208; monsang210; monsang211; monsang212; monsang213; monsang214; monsang215; monsang272; monsang273; monsang274; monsang275; monsang276; monsang277; monsang298; monsang299; monsang301; monsang303; monsang304; monsang309; monsang310; monsang311; monsang312; monsang313; monsang314,monsang
monsangM68,tʃ ɘ ¹,post,1.sg.2.sg.fut.aff; 1.sg.2.sg.fut.aff; 1.sg.2.sg.fut.aff; 1.sg.2.sg.fut.aff; 1.pl.excl.2.sg.fut.aff; 1.pl.excl.2.sg.fut.aff; 1.pl.excl.2.sg.fut.aff; 1.pl.excl.2.sg.fut.aff; 1.sg.2.sg.nfut.aff; 1.pl.excl.2.sg.nfut.aff; 1.pl.excl.2.sg.nfut.aff; 1.pl.excl.2.sg.nfut.aff; 2.sg.nfut.aff; 2.sg.1.sg.nfut.aff; 2.sg.1.sg.nfut.aff; 2.sg.1.sg.nfut.aff; 2.sg.1.pl.excl.nfut.aff; 2.sg.1.pl.excl.nfut.aff; 2.sg.1.pl.excl.nfut.aff; 1.sg.2.sg.nfut.neg,monsang024; monsang025; monsang026; monsang027; monsang032; monsang037; monsang038; monsang039; monsang181; monsang183; monsang184; monsang185; monsang199; monsang201; monsang202; monsang203; monsang205; monsang207; monsang209; monsang270,monsang
monsangM69,tʃ ɘ ⁵,post,1.sg.2.sg.fut.neg; 1.sg.2.sg.fut.neg; 1.pl.excl.2.sg.fut.neg; 1.pl.excl.2.sg.fut.neg; 1.pl.excl.2.sg.fut.neg; 1.pl.excl.2.sg.fut.neg; 1.sg.2.sg.nfut.neg; 2.sg.nfut.neg; 2.sg.nfut.neg; 2.sg.1.sg.nfut.neg; 2.sg.1.pl.excl.nfut.neg; 2.sg.3.sg.nfut.neg; 2.sg.3.sg.nfut.neg; 2.sg.3.pl.nfut.neg; 2.sg.3.pl.nfut.neg,monsang109; monsang110; monsang115; monsang116; monsang117; monsang118; monsang271; monsang296; monsang297; monsang300; monsang302; monsang305; monsang306; monsang307; monsang308,monsang
